subject,tag,file,lineno,PAR,experience-based,statistics-based,manual analysis
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,170,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,271,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,347,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\record.py,373,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\status.py,26,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,40,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,111,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,122,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,158,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,173,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,187,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,201,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,310,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,328,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\zone.py,345,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\domains\layer1.py,804,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\route53\domains\layer1.py,845,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,53,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,66,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,94,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,99,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,103,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,110,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,137,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\acl.py,142,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,107,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,110,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,195,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,390,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,412,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,788,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,964,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,1046,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,1080,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,1767,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucket.py,1806,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucketlogging.py,52,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\bucketlogging.py,59,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,75,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,78,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,84,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,104,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,111,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,118,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,131,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,224,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,236,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,353,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\connection.py,376,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\cors.py,83,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\cors.py,86,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\cors.py,125,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\cors.py,132,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\cors.py,146,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\deletemarker.py,33,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\deletemarker.py,40,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,442,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,502,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,509,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,551,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,768,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,1790,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,1817,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\key.py,1875,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,62,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,71,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,107,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,110,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,150,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,153,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,183,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\lifecycle.py,190,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,52,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,55,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,94,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,97,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,125,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multidelete.py,136,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,58,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,61,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,98,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,101,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,164,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,177,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,228,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\multipart.py,263,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\prefix.py,27,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\prefix.py,30,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\resumable_download_handler.py,63,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\resumable_download_handler.py,67,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\resumable_download_handler.py,223,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,10,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,13,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,28,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,35,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,38,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,53,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\tagging.py,60,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\user.py,30,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\user.py,33,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,65,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,74,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,100,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,103,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,155,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,161,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,194,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\s3\website.py,200,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,40,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,142,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,166,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,175,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,205,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,382,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,430,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,457,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,505,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\connection.py,558,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,43,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,46,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,57,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,296,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,299,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\domain.py,332,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\item.py,56,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\item.py,69,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\item.py,131,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\key.py,24,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\model.py,31,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\model.py,279,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,54,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,61,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,74,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,226,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,233,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,249,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,283,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,331,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,489,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,502,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,509,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,549,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,556,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,570,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,585,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,596,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,600,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,617,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\property.py,652,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\query.py,47,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,76,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,87,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,93,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,110,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,126,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,134,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,151,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,161,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,174,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,454,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,460,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,467,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,499,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,531,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,544,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,565,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,655,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,699,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,713,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,724,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,727,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\sdbmanager.py,730,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,61,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,67,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,75,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,90,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,219,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,240,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,265,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,268,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,276,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,287,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,307,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,330,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,344,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,365,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,398,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,401,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,491,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,494,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,497,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,507,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sdb\db\manager\xmlmanager.py,510,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\result.py,31,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\result.py,58,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\result.py,73,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\service.py,81,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\service.py,85,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\service.py,92,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\sonofmmm.py,64,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\submit.py,34,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\services\submit.py,39,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,62,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,121,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,179,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,411,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\ses\connection.py,525,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,78,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,131,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,152,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,178,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,292,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,322,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,374,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sns\connection.py,754,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\attributes.py,33,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\attributes.py,36,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\batchresults.py,48,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\batchresults.py,51,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\batchresults.py,81,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\batchresults.py,92,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,160,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,222,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,238,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,258,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,274,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,333,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,387,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,408,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,485,5,1,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\connection.py,522,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\message.py,97,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\message.py,104,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\message.py,226,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\messageattributes.py,33,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\messageattributes.py,38,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\messageattributes.py,53,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\messageattributes.py,56,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\queue.py,62,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\queue.py,65,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\queue.py,105,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sqs\queue.py,144,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\connection.py,258,3,0,0,0
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\connection.py,386,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\connection.py,495,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,77,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,80,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,160,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,167,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,190,4,0,1,1
boto,2.38.0,E:\my code\pysmell\subject_raw\boto\boto\boto\sts\credentials.py,198,4,0,1,1
