hash,author,date,title,file
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/classify/spearman.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/combined.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/concord.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/dependency/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/dependency/deptree.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/dependency/tag2tab.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/didyoumean.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/featuredemo.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/fsa.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/fst/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/fst/draw_graph.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/fst/fst.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/gluesemantics/glue.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/gluesemantics/linearlogic.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/hole.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/ieer_rels.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/kimmo.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lambda.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lambek/lambek.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lambek/lexicon.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lambek/term.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lambek/typedterm.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/langid.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lex.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lpath/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lpath/lpath.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/lpath/tb2tbl.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/marshal.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/marshalbrill.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/draw.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/featurelite.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/fsa.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/kimmo.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/kimmotest.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/morphology.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/pairs.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/kimmo/rules.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/category.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/cfg.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/chart.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/featurechart.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/featurelite.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/test.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/tree.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/parse/treeview.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/batchtest.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/category.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/cfg.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/chart.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/featurechart.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/featurelite.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/interact.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/logic.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/test.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/testw.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/tree.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/semantics/treeview.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/tagging/drawchart.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/tagging/tagparse.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/mit/six863/tagging/train.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/paradigm.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/paradigmquery.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/punkt.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/__init__.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/data.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/demos/demo1.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/demos/demo2.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/demos/demo3.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/demos/demo4.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/errors.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/language.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/lexicon.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/settings.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/text.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/toolbox/utilities.py
ba98020,Steven Bird,2007-06-25 10:53:22,moved contrib,nltk/contrib/tree.py
87f2b34,Ewan Klein,2007-06-25 06:36:48,resolved minor conflict between updates
58fd7bf,Dan Garrette,2007-06-25 04:02:16,Documentation for Glue Semantics
9a235d3,Dan Garrette,2007-06-25 02:57:44,CFG file referenced without full path,nltk/contrib/gluesemantics/glue.py
26e737a,Dan Garrette,2007-06-25 02:51:35,Minor changes.,nltk/contrib/gluesemantics/linearlogic.py
0107c45,Dan Garrette,2007-06-25 02:51:07,Feature-based context free grammar with a semantic feature to be used by glue.py.
b84861c,Dan Garrette,2007-06-25 02:45:35,"Updated to work with new feature structure changes.  Also, other minor changes",nltk/contrib/gluesemantics/glue.py
c25c37f,Steven Bird,2007-06-24 22:04:09,changed rsync flags in Makefiles as suggested by Ewan (but without 0/O flag)
d4e1d6e,Steven Bird,2007-06-24 21:54:49,fixed pylistings so doctests work
351f5ea,Ewan Klein,2007-06-24 18:45:47,Updated name of german grammar file
35abde6,Ewan Klein,2007-06-24 18:22:46,Fixed some trivial errors
7fea4dd,Steven Bird,2007-06-24 14:00:12,more fixes to docs
af5534c,Steven Bird,2007-06-24 09:12:46,"/nltk/stem/porter.py * bugfix /nltk/tokenize/regexp.py * changed wordpunct tokenizer to use \w instead of a-zA-Z0-9   as this will be more robust for languages other than English /doc/en/*.txt * updated for new corpus interface (incomplete) /nltk/corpus/brown.py * changed grouped_by to group_by   (shorter, and overlaps with SQL)",nltk/corpus/brown.py
af5534c,Steven Bird,2007-06-24 09:12:46,"/nltk/stem/porter.py * bugfix /nltk/tokenize/regexp.py * changed wordpunct tokenizer to use \w instead of a-zA-Z0-9   as this will be more robust for languages other than English /doc/en/*.txt * updated for new corpus interface (incomplete) /nltk/corpus/brown.py * changed grouped_by to group_by   (shorter, and overlaps with SQL)",nltk/stem/porter.py
af5534c,Steven Bird,2007-06-24 09:12:46,"/nltk/stem/porter.py * bugfix /nltk/tokenize/regexp.py * changed wordpunct tokenizer to use \w instead of a-zA-Z0-9   as this will be more robust for languages other than English /doc/en/*.txt * updated for new corpus interface (incomplete) /nltk/corpus/brown.py * changed grouped_by to group_by   (shorter, and overlaps with SQL)",nltk/tokenize/regexp.py
07e3f66,Ewan Klein,2007-06-24 07:01:33,Updated name of grammar to load,nltk/test/germangrammar.unittest.py
1ead1c2,Steven Bird,2007-06-24 04:12:03,"/nltk/test/*.doctest * all working except featstruct and wordnet /nltk/parse/featurechart.py * bugfix (self._lexicon(leaf) -> self.lexicon()[leaf]) * cleanups using defaultdict * added coverage test for EarleyChartParse, using _lexicon * repair demo code (earley demo initialized from lexicon instead of earley_lexicon) /nltk/parse/chart.py * added lexicon member function to EarleyChartParse   in parallel to grammar member function in AbstractParse",nltk/parse/category.py
1ead1c2,Steven Bird,2007-06-24 04:12:03,"/nltk/test/*.doctest * all working except featstruct and wordnet /nltk/parse/featurechart.py * bugfix (self._lexicon(leaf) -> self.lexicon()[leaf]) * cleanups using defaultdict * added coverage test for EarleyChartParse, using _lexicon * repair demo code (earley demo initialized from lexicon instead of earley_lexicon) /nltk/parse/chart.py * added lexicon member function to EarleyChartParse   in parallel to grammar member function in AbstractParse",nltk/parse/chart.py
1ead1c2,Steven Bird,2007-06-24 04:12:03,"/nltk/test/*.doctest * all working except featstruct and wordnet /nltk/parse/featurechart.py * bugfix (self._lexicon(leaf) -> self.lexicon()[leaf]) * cleanups using defaultdict * added coverage test for EarleyChartParse, using _lexicon * repair demo code (earley demo initialized from lexicon instead of earley_lexicon) /nltk/parse/chart.py * added lexicon member function to EarleyChartParse   in parallel to grammar member function in AbstractParse",nltk/parse/featurechart.py
56558a8,Ewan Klein,2007-06-23 22:17:51,Removed extraneous right parenthesis,nltk/contrib/concord.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/concord.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/didyoumean.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/langid.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/toolbox/data.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/toolbox/lexicon.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/toolbox/settings.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/contrib/toolbox/text.py
689456c,Steven Bird,2007-06-23 07:35:43,/nltk/test/*.doctest * updated for new corpus package /nltk/test/Makefile * simple makefile to run doctests /nltk/wordnet/synset.py * bugfixes * delete stale code /nltk/contrib/*.py * updated some modules for new corpus package (not tested),nltk/wordnet/synset.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/book.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/cfg.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/chunk/regexp.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/cluster/em.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/detect.py
0e48e21,Steven Bird,2007-06-23 01:33:01,/nltk/*/*.py /nltk/*.py * updated for new corpus package,nltk/draw/dispersion.py
